id,name,url,length,description,directions,city,region,country,lat,lon,difficulty,features,rating,thumbnail
287798,Bear Creek Canyon Loop,https://www.singletracks.com/bike-trails/bear-creek-canyon-loop/,8.0,Ride up High Drive to the top (you'll know when you get there).  Take the trail up to the right and continue to climb.  You'll end up climbing about 2200 feet in about the first 4.5 miles.  Take the right fork each time you have a choice and eventually you'll end up back on High Drive for the fast ride back to your car.  This trail is similar to Captain Jack's but not quite as eroded or deep with gravel.  There are some awesome stream crossings on the descent and some fairly technical sections (though nothing too difficult).  A grueling climb but an awesome singletrack descent through the forest.,"From I-25, take US 24 West to 21st St. Turn left onto 21st street, then right onto Lower Gold Camp Road. At the four way stop, turn left onto Bear Creek Road. Park on the side of the road at the end of Bear Creek Road or the parking lot at the caretaker's home at the end of High Drive.",Colorado Springs,Colorado,United States,38.79039,-104.90355,Advanced,,3.94,https://images.singletracks.com/blog/wp-content/uploads/2003/07/697-1181619723-orig.jpg
287688,Columbine,https://www.singletracks.com/bike-trails/columbine/,7.0,"The trail basically parallels the road into Cheyenne Canyon park.  The ride is a little more than 
3.5 miles one way and climbs about 600-700 feet.  At the top, you can either jump onto Gold 
Camp Road or continue to the paved road near Helen Hunt Falls.  The trail has alot of gravel and 
makes for a difficult climb (and descent as well).  Lots of switchbacks, etc.  Use this trail to make 
a great loop with <a href=""../php/trail.php?id=31"" class=""toplink"">The Chutes</a>.","Take US-24 West from I-25.  Go left onto 21st Street.  Go about 4 miles, turn right at the light 
onto Cheyenne Blvd.  Take a right into N. Cheyenne Canyon Park, park anywhere near the 
entrance to the park.  Trail starts at gate at rear of small parking area on left of road.",Colorado Springs,Colorado,United States,38.79113,-104.87417,Intermediate,Night riding allowed,3.64,https://images.singletracks.com/blog/wp-content/uploads/2014/05/IMG_0085-orig-scaled.jpg
607268,Sweetwater Canyon Trail,https://www.singletracks.com/bike-trails/sweetwater-canyon-trail/,3.5,Scenic loop opened in 2021,Accessible from the Daniels Pass trailhead parking lot.,Colorado Springs,Colorado,United States,38.78946,-104.89507,,,0.0,https://images.singletracks.com/blog/wp-content/uploads/2021/11/north_cheyenne_canyon_trail_map-375x250.jpg
607270,Daniels Pass,https://www.singletracks.com/bike-trails/daniels-pass/,1.7,Connects Columbine and Sweetwater Canyon trails. Opened 2021.,Located in North Cheyenne Canyon park.,Colorado Springs,Colorado,United States,38.78943,-104.89512,Intermediate,,5.0,https://images.singletracks.com/blog/wp-content/uploads/2021/11/north_cheyenne_canyon_trail_map-1-375x250.jpg
286085,Cirque Meadow,https://www.singletracks.com/bike-trails/cirque-meadow/,7.0,"I don't often recommend doubletrack, but this is a rare exception.  The doubletrack is rocky in places and more entertaining than most.  The variety of sccenery is great, and the view when you stop at the Commanche Peak Wilderness Area is nothing less than stunning.  This would be a great place to take a newby to show him the doors a MTB can open up.","From Ft Collins, head up Poudre Canyon.  27 Miles after the entrance to Highway 287, turn south on Pingree park Road.  Go south on Pingree Park Road for 16 miles and turn right into the Tom Bennett Campground.    Follow the signs for Sky Ranch and Beaver Creek.  After the fork, look for the sign for Cirque Meadow and park.",Poudre Park,Colorado,United States,40.57341,-105.59370,,,0.0,
610247,Bruin Trail,https://www.singletracks.com/bike-trails/bruin-trail-2/,1,"Bruin Trail connects Daniel's Pass Trail to North Cheyenne Canon Road and ultimately to Columbine Trail. The southern leg coming off of Daniel's Pass Trail and heading down to the road is fast and loose. It's relatively straight, so you can maintain your speed really well in many places. It's a fun alternative to lower Daniel's Pass Trail and its endless switchbacks. Both are fun just different. The northern leg from the road up to Columbine has several switchbacks and is a nice climb.","The southern trailhead is about a mile down Daniel's Pass. The trail also intersects North Cheyenne Canon Road about a 0.1 mile below the parking area for Helen Hunt Falls. Finally, the northern trailhead/terminus is about 0.4 mile down Columbine Trail from the upper parking lot. It is well-signed at all three locations. You can't miss it.",Colorado Springs,Colorado,United States,38.78793,-104.90039,Intermediate,,4.0,
607272,Bruin Trail,https://www.singletracks.com/bike-trails/bruin-trail/,0.6,Connects the Bruin Inn picnic area with the Daniels Pass trail. Opened in 2021.,Located in North Cheyenne Cañon park.,Colorado Springs,Colorado,United States,38.78792,-104.90052,Intermediate,,3.0,
286086,St Mary's Falls,https://www.singletracks.com/bike-trails/st-marys-falls/,15.0,"This is the most brutal climb in the area.  The first couple miles are on a tough grade through loose gravel, but nothing unbearable.  Then it gets really steep.  Then it gets steeper, still on the wretched gravel.  Then come the switchbacks.  Every time you think you're all the way up, you come around a bend or another false summit that tells you otherwise.  But the scenery's good and the downhill is a lot of fun, although most don't see it as worth the climb.  I was going to do this as an uphill leg for the Jones Park or Pipeline downhills, but by the time I got to the top, I was too whipped to attack them, so I simply turned around and came back down St Marys Falls.  It took me less than three hours, but it was an excruciating three hours.  Recommended for masochists only.","Follow the directions to Buckhorn.  They share the same trailhead and both start by riding up Gold Camp Road.  Follow Gold Camp Road past the entrance to the Buckhorn singletrack.  Go around the left turn and up and over the collapsed tunnel.  Once on top of the collapsed tunnel, the singletrack climbs to the right.",Colorado Springs,Colorado,United States,38.78702,-104.90701,Advanced,,3.27,https://images.singletracks.com/blog/wp-content/uploads/2012/07/IMGP4509-0-orig.jpg
610248,Middle Sweetwater,https://www.singletracks.com/bike-trails/middle-sweetwater/,0.4,"<div class=""ugcp_open_edit_field"">Great short trail to make figure eights on Daniel's Pass and Sweetwater Canon Trails. It rides well in either direction.</div>",Middle Sweetwater connects with Daniel's Pass Trail about 0.5 mile down the trail. It also connects with Sweetwater Canon Trail about 1.75 miles into the trail.,Colorado Springs,Colorado,United States,38.78558,-104.89562,Intermediate,,3.0,
610144,Daniel's Pass,https://www.singletracks.com/bike-trails/daniels-pass-2/,2,"Daniel's Pass Trail is a loose, mostly smooth, 1.8 mi decent from Gold Camp Road to Cheyenne Canyon Road. The bottom half has an abundance of switchbacks - approximately twenty. There are lots of little features along the entire route.","Start at the paved parking lot at the top of Cheyenne Canyon. Pedal up Gold Camp Road for 1.6 mi. As you go around a turn and just start to head south, you will see the trail on your left. It is well-marked with a trail sign.",Colorado Springs,Colorado,United States,38.78307,-104.89813,Intermediate,,3.5,
644013,Fountain Creek Regional Trail,https://www.singletracks.com/bike-trails/fountain-creek-regional-trail/,10.7,This is an ultra-wide greenway dirt trail that runs from southern Colorado Springs to Fountain. It's a nice gravel bike trail and connects in various ways to the larger Colorado Springs area urban trail network.,In Fountain the trails begins off of Bradley Road between Durbin Ln and Crest Dr.. There is no parking here. There is parking above that at the intersection of Grinde Dr. and Trapper Ln. In Colorado Springs it connects with the Pikes Peak Greenway Trail behind El Pomar Youth Sport Park.,Colorado Springs,Colorado,United States,38.79378,-104.78294,,,0.0,
610168,Sweetwater Canyon,https://www.singletracks.com/bike-trails/sweetwater-canyon/,2.8,Sweetwater Canyon consists of classic Colorado Springs scree riding through beautiful mixed conifer forest. The trail is mostly smooth intermediate riding with lots of curves and small features throughout. Use the Middle Sweetwater Trail to do figure eights on Sweetwater Canyon and Daniel's Pass Trails. The first mile or so of Sweetwater is mostly downhill. The second mile is more up and down. Then the last 0.8 mi climbs back up to Daniel's Pass.,"Head down Daniel's Pass Trail 0.3 mi, and you will see the trail to your right.",Colorado Springs,Colorado,United States,38.78254,-104.89731,Intermediate,,4.0,
279165,Mason,https://www.singletracks.com/bike-trails/mason/,5.0,"This is a pretty mellow trail that winds its way from McReynolds Reservoir around the west side of Mason Reservoir and then up to Boehmer Reservoir.  Nothing technical, other than a couple steps and short (like under 50') steep sections.  A nice pedal thru a sub-alpine forest just below tree line with great views of Pikes Peak and the lakes on the south slope of Pikes Peak.<br />
Note that this is a seasonal area and is closed in the winter.  It is managed by the City of Colorado Springs.  To find out the latest status go to www.springsgov.com",Starting from Divide go south on highway 67 toward Cripple Creek.  Turn left on highway 81 toward Victor.  After a few miles you will cross a cattle-guard and on the left will be Gold Camp Road.  Follow Gold Camp Road until you go thru a tunnel.  Shortly after the tunnel FS 376 will be on the left (north).  Follow FS 376 to the Seven Lakes area.  A parking area will be at the end of the road at McReynolds Reservoir.,Victor,Colorado,United States,38.77554,-105.00943,Intermediate,,4.0,https://images.singletracks.com/blog/wp-content/uploads/2014/10/0829011027-orig.jpg
